model_names,train_times,val_eval_times,final_test_times,train_accuracies,val_accuracies,final_test_accuracies,best_epochs,final_train_losses,final_val_losses,final_test_losses,train_acc_history,val_acc_history,train_loss_history,val_loss_history
densenet121,1336.6835215091705,13.431323766708374,13.502359628677368,81.50701212265272,81.04212860310422,81.13207547169812,12,0.4752404165990425,0.5060717895113188,0.5027931589504768,"[56.97646779177561, 71.47611124316616, 73.52032327073924, 76.30140242453055, 77.89398621345377, 78.369384359401, 78.91609222724031, 78.70216306156406, 79.55787972426907, 80.00950796291895, 80.19966722129784, 79.96196814832422, 81.22177323508438, 79.93819824102685, 80.7226051818398, 80.88899453292132, 81.50701212265272]","[70.95343680709534, 74.27937915742794, 73.83592017738358, 78.15964523281596, 78.93569844789357, 78.38137472283813, 79.37915742793791, 78.27050997782705, 79.37915742793791, 79.15742793791574, 80.48780487804878, 81.04212860310422, 75.49889135254989, 77.8270509977827, 79.71175166297118, 80.04434589800444, 79.93348115299335]","[1.029633104801178, 0.7611469238093405, 0.6969683332876726, 0.6283629267956271, 0.5963927588679574, 0.5816344329805085, 0.5613346510764324, 0.5591644084814823, 0.5364385583635533, 0.5204476901527607, 0.5179148266712824, 0.5189556700713707, 0.49605488020813826, 0.5110596630609396, 0.5109753635796633, 0.4958992665915778, 0.4752404165990425]","[0.7932879739794237, 0.6825573680729702, 0.6395973450150984, 0.5892694818562475, 0.5731706896732593, 0.5503840138172281, 0.5334702360218969, 0.525808075378681, 0.5226563698258894, 0.5298694634232027, 0.5109164868963176, 0.5016436833759834, 0.5599670523199541, 0.5257216846120769, 0.5051360197108368, 0.4977560469816471, 0.5060717895113188]"
